Start_Time Number_of_Events Sampled_Luminosity Prescale Livetime
10536896 1320 0.00022 8626.75000000 0.771978081989564
10538974 1318 0.000219666666666667 7716.25585938 0.792368275147189
10540843 1451 0.000241833333333333 7360.36816406 0.804888856489436
10543223 1392 0.000232 6796.32812500 0.818052305244153
10545123 1402 0.000233666666666667 6281.61181641 0.839927090346446
10547140 1528 0.000254666666666667 5917.70019531 0.850982384890827
10549417 1520 0.000253333333333333 5603.58398438 0.871229435119427
10551440 1514 0.000252333333333333 5272.94824219 0.870553282813542
10553346 949 0.000158166666666667 5003.67187500 0.81522062923836
10565777 31328 0.00522133333333333 924.95593262 0.758039032859186
10568285 26057 0.00434283333333333 1062.10229492 0.810444738101979
10570601 21449 0.00357483333333333 1113.65368652 0.809899565085414
10572880 23788 0.00396466666666667 1038.32287598 0.846035625253896
10575468 3224 0.000537333333333333 947.65759277 0.751997095223735
10576256 6019 0.00100316666666667 926.66961670 0.84658366509825
10577055 3647 0.000607833333333333 700.87194824 0.902358182773465
10577774 167 2.78333333333333e-05 9280.00000000 0.754427938674202
10578551 1297 0.000216166666666667 10023.75000000 0.773424730813534
10581161 1417 0.000236166666666667 9960.25000000 0.799586546223402
10584080 1835 0.000305833333333333 8548.00000000 0.684715970826129
10586957 1651 0.000275166666666667 9282.50000000 0.726288172836281
10589652 2120 0.000353333333333333 7723.57226562 0.811143551689249
10592436 438 7.3e-05 6340.61181641 0.864504970576891
10593092 1870 0.000311666666666667 6363.97607422 0.797257200483542
10595295 280 4.66666666666667e-05 6426.28027344 0.903273315840798
10595690 26834 0.00447233333333333 480.51562500 0.933412892147494
10597838 23108 0.00385133333333333 446.57797241 0.911672970794868
10599719 7163 0.00119383333333333 428.06332397 0.92729777093278
10600347 420 7e-05 5623.87988281 0.840281312024925
10609670 20007 0.0033345 1113.90087891 0.685653273783884
10611592 18474 0.003079 1079.66296387 0.717244586360989
10613357 16890 0.002815 1170.52270508 0.673347356377166
10615256 18172 0.00302866666666667 1180.45129395 0.745529625939189
10617264 17206 0.00286766666666667 1109.66088867 0.788215082578591
10619171 20887 0.00348116666666667 1021.87524414 0.856123907887597
10621351 1130 0.000188333333333333 9860.50000000 0.729500688267752
10623416 1036 0.000172666666666667 9901.50000000 0.711749306385311
10625314 1081 0.000180166666666667 9650.50000000 0.72757710340742
10627207 1135 0.000189166666666667 9529.00000000 0.725933615517672
10629077 1109 0.000184833333333333 9693.25000000 0.691036728256377
10630960 1171 0.000195166666666667 9716.25000000 0.657086281668741
10633112 1131 0.0001885 9434.25000000 0.71170106107082
10634978 671 0.000111833333333333 9110.75000000 0.42488128944668
10636875 168 2.8e-05 8604.00000000 0.374324585617027
10637491 1001 0.000166833333333333 8444.00000000 0.757975499964479
10639295 1441 0.000240166666666667 7564.03613281 0.793269039699308
10641526 1455 0.0002425 7101.24023438 0.786894250773354
10643575 776 0.000129333333333333 6718.44824219 0.812776171912721
10647941 24221 0.00403683333333333 979.61657715 0.794625692321537
10649883 16798 0.00279966666666667 1022.21093750 0.493631763768698
10652224 20345 0.00339083333333333 1102.66491699 0.734448552140532
10654427 21309 0.0035515 1047.86291504 0.830815213686764
10656627 6044 0.00100733333333333 938.98327637 0.800703715885717
10657367 26571 0.0044285 923.18927002 0.875297711486132
10660042 1145 0.000190833333333333 9486.00000000 0.771124868065697
10662095 1219 0.000203166666666667 9338.75000000 0.741599284827617
10664343 1377 0.0002295 10151.50000000 0.741421223398177
10666793 1390 0.000231666666666667 9618.25000000 0.757488761933778
10669082 1352 0.000225333333333333 9668.25000000 0.71469488982953
10671390 1117 0.000186166666666667 9855.25000000 0.728437083880433
10673350 1283 0.000213833333333333 8976.75000000 0.76639014324607
10675453 1220 0.000203333333333333 8469.75000000 0.806819954713544
10677378 1770 0.000295 7382.31591797 0.825361412513704
10679901 1525 0.000254166666666667 6692.95996094 0.86326526901006
10683458 280 4.66666666666667e-05 6074.40380859 0.914487999810223
10683838 3038 0.000506333333333333 446.77230835 0.916418456693296
10684150 1482 0.000247 5852.79980469 0.85638491173005
10686038 1710 0.000285 5610.19189453 0.876297236703986
10688176 1384 0.000230666666666667 5357.90820312 0.845810677041395
10695463 23643 0.0039405 1051.73193359 0.725653837513476
10697646 21975 0.0036625 1075.45825195 0.831519440019954
10699542 17468 0.00291133333333333 1151.83129883 0.757907897790934
10701446 22805 0.00380083333333333 1110.40295410 0.779947510752214
10703948 17943 0.0029905 1016.89331055 0.832786570235533
10705859 9516 0.001586 950.71392822 0.824952644547399
10706979 567 9.45e-05 9595.00000000 0.770510223738109
10708045 1049 0.000174833333333333 9095.00000000 0.797253144288951
10709745 1034 0.000172333333333333 9247.75000000 0.751686562479163
10711611 1096 0.000182666666666667 9605.75000000 0.756650376128758
10713481 1107 0.0001845 9632.75000000 0.747679140732809
10715342 1149 0.0001915 9685.50000000 0.750001887218221
10717209 1109 0.000184833333333333 9470.75000000 0.722141059660606
10719076 1152 0.000192 9015.75000000 0.761799077970925
10720913 691 0.000115166666666667 8516.50000000 0.751233023064282
10722059 652 0.000108666666666667 7614.54003906 0.7729585536819
10723641 1355 0.000225833333333333 7394.35205078 0.820734456534533
10725500 1267 0.000211166666666667 6856.74414062 0.81294666078009
10727219 1521 0.0002535 6489.76416016 0.857059829647729
10729316 148 2.46666666666667e-05 5392.12792969 0.825759753433613
10729779 383 6.38333333333333e-05 5609.01220703 0.844759601333074
10735547 14332 0.00238866666666667 948.84124756 1
10737248 10151 0.00169183333333333 1089.53857422 0.737996975945971
10738371 19026 0.003171 1127.59252930 0.733301159363558
10740466 2125 0.000354166666666667 1116.72766113 0.686526072496055
10740814 20376 0.003396 1102.96520996 0.813921710717917
10743009 20760 0.00346 1010.70996094 0.834814060039509
10745190 7742 0.00129033333333333 924.95593262 0.911845367655102
10746210 172 2.86666666666667e-05 10099.50000000 0.689774962974108
10746615 72 1.2e-05 10012.75000000 0.623981331369065
10747003 827 0.000137833333333333 9823.00000000 0.740124208764095
10749073 1116 0.000186 9624.50000000 0.779372584536993
10751223 980 0.000163333333333333 7942.50000000 0.81192273498039
10752754 1185 0.0001975 9709.75000000 0.704688584549172
10754791 1355 0.000225833333333333 9656.50000000 0.748794228759438
10756994 62 1.03333333333333e-05 8912.75000000 0.435979862778405
10757339 717 0.0001195 9035.75000000 0.751304430868112
10759796 392 6.53333333333333e-05 8186.50000000 0.783168186382299
10760679 1290 0.000215 7435.88818359 0.771748151346562
10762509 1772 0.000295333333333333 7328.97998047 0.786119779583209
10765068 1942 0.000323666666666667 6710.42382812 0.830205381973746
10767692 1454 0.000242333333333333 5965.37207031 0.808145278578565
10769623 260 4.33333333333333e-05 5808.90380859 0.838335002685963
10772640 18562 0.00309366666666667 1032.06896973 0.633418871762284
10774516 24584 0.00409733333333333 1093.72570801 0.672093294047353
10777098 10864 0.00181066666666667 1181.31689453 0.632180817958899
10778564 17015 0.00283583333333333 1164.30395508 0.675840401639109
10780728 14936 0.00248933333333333 1090.54565430 0.67587131297215
10782674 18808 0.00313466666666667 1009.33197021 0.799611642911478
10784848 6613 0.00110216666666667 937.87030029 0.861008706565221
10785764 1152 0.000192 9532.25000000 0.722694956728957
10787936 1143 0.0001905 9147.50000000 0.750326068536863
10789914 1860 0.00031 9650.75000000 0.66045008597988
10793824 1259 0.000209833333333333 9473.50000000 0.657671640690729
10796086 1110 0.000185 9229.75000000 0.726290204774529
10797958 1147 0.000191166666666667 8731.25000000 0.753787553802438
10799824 1338 0.000223 7621.62011719 0.808081741775633
10801700 1367 0.000227833333333333 7153.63183594 0.820500760603867
10803551 1348 0.000224666666666667 6704.76025391 0.823508963332299
10805361 389 6.48333333333333e-05 6214.11621094 0.915190412756685
10806017 259 4.31666666666667e-05 6212.70019531 0.781008157188724
10807375 0 0 5971.74414062 0.0861432384341637
10807519 1068 0.000178 5933.04003906 0.84113432571711
10847947 24955 0.00415916666666667 1028.07629395 0.811082417303441
10849906 20896 0.00348266666666667 1131.93859863 0.827841512881286
10851805 20409 0.0034015 1176.74133301 0.851158221434832
10853891 0 0 1119.85461426 0.133248879536265
10854078 27931 0.00465516666666667 1101.53430176 0.821440267234303
10857005 13902 0.002317 1000.76361084 0.894839408959005
10858454 399 6.65e-05 9897.50000000 0.731759848434
10859561 1136 0.000189333333333333 10129.50000000 0.741030276688049
10861969 25559 0.00425983333333333 678.43530273 0.925181626382363
10864455 26587 0.00443116666666667 683.18762207 0.92763803476383
10866957 25723 0.00428716666666667 763.81829834 0.904723289382777
10869430 26414 0.00440233333333333 684.74230957 0.903470075289256
10871898 19254 0.003209 661.13964844 0.923653475074721
10873684 11954 0.00199233333333333 615.17095947 0.892385341654043
10886718 0 0 1047.17395020 0.109822169739627
10886860 24501 0.0040835 1014.20794678 0.813077428746908
10888734 6906 0.001151 1084.23864746 0.762231789892415
10889819 18253 0.00304216666666667 1133.40490723 0.724010881739197
10891692 18182 0.00303033333333333 1150.17053223 0.81089565131645
10893752 18338 0.00305633333333333 1096.69360352 0.821826109698986
10895603 14935 0.00248916666666667 1033.76501465 0.840170879194822
10897496 834 0.000139 953.25793457 0.807466050239242
10897863 1054 0.000175666666666667 10070.25000000 0.764445972350552
10899720 1092 0.000182 9793.00000000 0.766026031968717
10901612 1144 0.000190666666666667 9919.25000000 0.750397250756162
10903536 1145 0.000190833333333333 9820.75000000 0.742717833269764
10905403 1196 0.000199333333333333 9628.25000000 0.758075554573265
10907263 453 7.55e-05 9906.00000000 0.546266784858968
10908274 1393 0.000232166666666667 9691.75000000 0.762586003829745
10910426 1914 0.000319 8866.25000000 0.760945863717765
10913319 1297 0.000216166666666667 7699.50000000 0.798552444586582
10915183 1122 0.000187 7222.30810547 0.820609625199109
10917133 386 6.43333333333333e-05 6634.43212891 0.80570994530072
10917656 41 6.83333333333333e-06 6661.57226562 0.687314134270174
10917914 415 6.91666666666667e-05 6541.44824219 0.822867152335474
10918460 1093 0.000182166666666667 6478.67187500 0.809250959900941
10920127 1357 0.000226166666666667 6141.19189453 0.840407123388577
10928722 29760 0.00496 1051.48461914 0.880614085709801
10931391 27387 0.0045645 1127.38061523 0.810305410396754
10933875 27671 0.00461183333333333 1143.49255371 0.881194529500773
10936386 28765 0.00479416666666667 1106.99328613 0.895635676399657
10939216 1359 0.0002265 940.66156006 0.57086597641568
10939489 45 7.5e-06 720.12866211 0.0553049726068368
10940757 290 4.83333333333333e-05 9896.75000000 0.910435016648204
10941311 1056 0.000176 10133.75000000 0.762228312376457
10943164 1588 0.000264666666666667 9502.50000000 0.760674412317724
10945600 1305 0.0002175 9770.75000000 0.768078559977145
10947634 1308 0.000218 9501.50000000 0.793922314722644
10949657 1418 0.000236333333333333 8601.75000000 0.75610775101263
10951787 1445 0.000240833333333333 9522.50000000 0.782164465019006
10953996 1357 0.000226166666666667 8962.00000000 0.777624329535441
10956090 1160 0.000193333333333333 8357.00000000 0.804194328817041
10957791 1510 0.000251666666666667 7645.69189453 0.834346077238293
10959817 1721 0.000286833333333333 7109.26416016 0.851623205817914
10962045 1129 0.000188166666666667 6659.68408203 0.844669894955078
10963509 492 8.2e-05 6334.94824219 0.844939219067804
10967751 18800 0.00313333333333333 1030.37292480 0.850274276559088
10969353 12518 0.00208633333333333 1070.65295410 0.766749891690002
10970655 10876 0.00181266666666667 1159.14526367 0.8545191266991
10971636 19779 0.0032965 1156.91931152 0.821724072440004
10973509 18087 0.0030145 1151.14233398 0.801288026872194
10975374 18601 0.00310016666666667 1091.81762695 0.838207693755182
10977251 15399 0.0025665 1032.84631348 0.883142152930988
10979016 1065 0.0001775 9981.00000000 0.790232906884248
10980873 1139 0.000189833333333333 9677.25000000 0.795747529937264
10982786 1172 0.000195333333333333 9633.50000000 0.778779792951939
10984649 1141 0.000190166666666667 9843.00000000 0.750209590483492
10986518 235 3.91666666666667e-05 9691.50000000 0.512380354767391
10987108 1182 0.000197 9902.75000000 0.757841494316395
10988973 1178 0.000196333333333333 9878.50000000 0.749885697438946
10990837 1189 0.000198166666666667 9414.75000000 0.760317492469366
10993778 626 0.000104333333333333 8360.50000000 0.828168763319572
10994695 1171 0.000195166666666667 7627.52001953 0.813056921358055
11054886 14614 0.00243566666666667 966.75524902 0.849660300404069
11076339 25775 0.00429583333333333 941.72161865 0.854428858161045
11078240 23999 0.00399983333333333 1003.18389893 0.877703217029284
11080117 17733 0.0029555 1062.86193848 0.826151859639747
11082058 29928 0.004988 1055.26525879 0.88123719425863
11084843 24135 0.0040225 986.17095947 0.899284452188011
11087126 15076 0.00251266666666667 920.50396729 0.913339398289798
11088554 5796 0.000966 866.26733398 0.886825007675737
11089836 66 1.1e-05 9625.50000000 0.541903602855464
11092238 2732 0.000455333333333333 237.25000000 0.542225572263001
11092458 1541 0.000256833333333333 9279.25000000 0.851802227986454
11094932 1205 0.000200833333333333 8052.50000000 0.74373758196307
11096652 1587 0.0002645 9491.25000000 0.787478731099112
11099062 754 0.000125666666666667 8845.25000000 0.788679625282708
11100205 1767 0.0002945 8623.50000000 0.819218326547241
11102804 2046 0.000341 7540.90820312 0.842085223601465
11105614 451 7.51666666666667e-05 7173.45605469 0.853385326487903
11106279 636 0.000106 6976.86816406 0.838596410981244
11107369 2121 0.0003535 6790.19189453 0.855654769509794
11110182 1089 0.0001815 6283.73583984 0.871419043782762
11136670 26696 0.00444933333333333 1011.15161133 0.879858229949968
11138556 21127 0.00352116666666667 1109.25451660 0.780858816194627
11140464 17951 0.00299183333333333 1185.94555664 0.797728465496029
11142490 18587 0.00309783333333333 1168.45556641 0.801548491851524
11144417 18986 0.00316433333333333 1098.47802734 0.863638599883815
11146313 18119 0.00301983333333333 1016.16894531 0.882218098110416
11148481 1043 0.000173833333333333 9227.25000000 0.738471824983048
11150360 849 0.0001415 9555.25000000 0.827730443827422
11151938 1033 0.000172166666666667 9558.00000000 0.711132841362994
11158032 1153 0.000192166666666667 9395.00000000 0.733808658763244
11159898 1192 0.000198666666666667 8976.00000000 0.780463856233898
11161756 475 7.91666666666666e-05 8369.00000000 0.707963029949139
11162679 1354 0.000225666666666667 7835.67187500 0.833440830253405
11164552 1433 0.000238833333333333 7284.14013672 0.803319257318542
11166566 1189 0.000198166666666667 7012.03222656 0.863432921393042
11168464 2585 0.000430833333333333 5011.45996094 0.852552194072358
11171221 2280 0.00038 6043.25195312 0.845339561737485
11173994 631 0.000105166666666667 5880.17626953 0.86423088962391
11174835 2070 0.000345 5748.01611328 0.887031289972039
11177345 2141 0.000356833333333333 5451.60009766 0.879772047682989
11179994 1059 0.0001765 4863.48779297 0.894681467945101
11181234 1960 0.000326666666666667 4804.95996094 0.910125247689161
11183592 661 0.000110166666666667 4587.36816406 0.900173107812735
11214597 22943 0.00382383333333333 1096.49926758 0.793379434626557
11216433 21350 0.00355833333333333 1139.71203613 0.770970196049355
11218373 26304 0.004384 1204.23059082 0.75719145305577
11221040 27519 0.0045865 1197.12866211 0.845800543432353
11223757 19030 0.00317166666666667 1101.79919434 0.817120765867978
11225984 1478 0.000246333333333333 9561.00000000 0.821636951621754
11228587 1096 0.000182666666666667 9485.00000000 0.803659206761876
11230450 1089 0.0001815 9495.00000000 0.774984605383542
11232328 1188 0.000198 9378.50000000 0.771212422769389
11234190 1109 0.000184833333333333 9761.50000000 0.718864271443291
11236047 1181 0.000196833333333333 9564.50000000 0.720528284575568
11237904 1148 0.000191333333333333 9358.75000000 0.715775436966686
11239732 1197 0.0001995 9110.50000000 0.741888750839608
11241616 372 6.2e-05 8422.75000000 0.769782190630408
11242231 1362 0.000227 7766.05224609 0.786727563733603
11244084 1388 0.000231333333333333 7427.86425781 0.792899676338566
11245965 1369 0.000228166666666667 7151.50781250 0.829485466805156
11247902 940 0.000156666666666667 6793.73193359 0.83111872711775
11253236 23830 0.00397166666666667 1120.06665039 0.80475460274845
11255123 13032 0.002172 1147.34387207 0.77319919715633
11257006 24544 0.00409066666666667 1217.23315430 0.825203722728047
11259460 10040 0.00167333333333333 1192.41162109 0.784078711821654
11276077 34862 0.00581033333333333 1074.46899414 0.850485893583475
11278931 2783 0.000463833333333333 1201.70434570 0.776173296930368
11279242 26699 0.00444983333333333 1207.03955078 0.777230195731294
11281902 25148 0.00419133333333333 1185.82189941 0.778195838648759
11284687 16116 0.002686 1050.91931152 0.80762075495694
11286474 5644 0.000940666666666667 978.29162598 0.901464606100879
11287271 1442 0.000240333333333333 9341.50000000 0.80525250512376
11289675 1365 0.0002275 10072.75000000 0.759393266272325
11292130 1436 0.000239333333333333 9780.00000000 0.770560167616691
11294520 1706 0.000284333333333333 9545.25000000 0.765009508400693
11297161 1571 0.000261833333333333 9572.00000000 0.740736489399577
11299631 1383 0.0002305 8837.75000000 0.794803365780726
11301624 820 0.000136666666666667 8381.00000000 0.791925659814551
11302832 1944 0.000324 7695.95996094 0.83656702237386
11305360 2033 0.000338833333333333 6806.47607422 0.840014411080693
11307884 2407 0.000401166666666667 6337.30810547 0.863371774384952
11310821 465 7.75e-05 5793.79980469 0.841784968306369
11314075 23529 0.0039215 1017.75891113 0.839458947150257
11315911 21219 0.0035365 1068.25024414 0.87258074053269
11317673 18723 0.0031205 1150.29431152 0.807856737191717
11319547 17960 0.00299333333333333 1149.81726074 0.822474027066397
11321443 19024 0.00317066666666667 1082.56030273 0.878163135023977
11323331 20814 0.003469 1024.38391113 0.903644422918162
11325658 1000 0.000166666666666667 9833.50000000 0.834919683431336
11327426 997 0.000166166666666667 9905.75000000 0.810882482745113
11329195 1084 0.000180666666666667 9454.75000000 0.788042257344012
11331019 1109 0.000184833333333333 9785.25000000 0.802991651197353
11332831 1109 0.000184833333333333 9786.00000000 0.759335764254819
11334655 1139 0.000189833333333333 9325.75000000 0.805978116190644
11336435 1148 0.000191333333333333 8848.25000000 0.829102078728077
11338181 1046 0.000174333333333333 8464.75000000 0.846264108027303
11339773 1365 0.0002275 7331.10400391 0.862589418758987
11341627 2055 0.0003425 6797.97998047 0.855541677290756
11344413 763 0.000127166666666667 6295.06396484 0.880037651933844
11359426 25971 0.0043285 1003.51959229 0.87256041584911
11361294 19003 0.00316716666666667 1090.12158203 0.854443952367441
11366265 24009 0.0040015 1061.99633789 0.82606409598766
11368137 8100 0.00135 1125.38427734 0.733427864228594
11369042 15516 0.002586 1168.72058105 0.804951792384392
11370508 18559 0.00309316666666667 1195.55627441 0.774544776189219
11372462 24074 0.00401233333333333 1198.01196289 0.860574630742803
11375215 12102 0.002017 1078.12585449 0.87315273664122
11376505 1459 0.000243166666666667 9813.25000000 0.861442365780391
11379104 1404 0.000234 9293.50000000 0.84631958801278
11381349 1580 0.000263333333333333 9736.00000000 0.814114276040455
11383918 440 7.33333333333333e-05 9635.50000000 0.81314630750646
11384664 658 0.000109666666666667 9703.75000000 0.834069639141915
11385817 1773 0.0002955 9535.75000000 0.805793582135467
11388441 1616 0.000269333333333333 9701.75000000 0.818976311809266
11390891 978 0.000163 9091.00000000 0.837949054526977
11392340 744 0.000124 8480.50000000 0.818211318677584
11393448 551 9.18333333333333e-05 8212.75000000 0.858049848827036
11394243 1891 0.000315166666666667 7493.23583984 0.874304353363316
11396704 1518 0.000253 7018.64013672 0.882119153068455
11398663 1890 0.000315 6448.93603516 0.882761711240389
11401138 395 6.58333333333333e-05 5843.59619141 0.88237809487719
11406477 25318 0.00421966666666667 1055.26525879 0.90155871204963
11408331 26865 0.0044775 1082.34826660 0.84832477695129
11410523 19096 0.00318266666666667 1201.13891602 0.861647076413726
11412366 19343 0.00322383333333333 884.62298584 0.895327437295734
11414230 239 3.98333333333333e-05 691.19061279 0.680335746251727
11414566 1134 0.000189 9909.50000000 0.824843224655129
11416489 1127 0.000187833333333333 9550.50000000 0.855525900622457
11418372 1139 0.000189833333333333 9327.50000000 0.817468513034327
11420257 1149 0.0001915 9864.25000000 0.857549965181507
11422157 1130 0.000188333333333333 9056.25000000 0.870539199414413
11423998 1258 0.000209666666666667 8482.50000000 0.832598434434454
11425963 1224 0.000204 9748.50000000 0.808724292786685
11427874 1984 0.000330666666666667 9455.50000000 0.796351811547034
11430827 209 3.48333333333333e-05 9348.25000000 0.801662339667327
11431220 1708 0.000284666666666667 9099.50000000 0.837666662172911
11433712 1302 0.000217 8508.25000000 0.857615336461818
11435575 2101 0.000350166666666667 7498.89990234 0.871701006091123
11450842 49268 0.00821133333333333 1078.85021973 0.877889810853549
11454439 30199 0.00503316666666667 1180.27465820 0.839247145797459
11457224 29770 0.00496166666666667 1158.35021973 0.828839872059524
11460314 16384 0.00273066666666667 1044.52392578 0.875481163568269
11462155 661 0.000110166666666667 9975.75000000 0.928091005178695
11463295 1495 0.000249166666666667 9598.00000000 0.843007779148423
11465795 1451 0.000241833333333333 9808.25000000 0.801169121505442
11468263 1554 0.000259 9521.25000000 0.78871363983622
11470751 1672 0.000278666666666667 9469.75000000 0.796296904745313
11473227 1615 0.000269166666666667 9584.25000000 0.790996764507625
11475692 1233 0.0002055 9081.25000000 0.788652734792254
11477710 1294 0.000215666666666667 8527.75000000 0.818118556966832
11479577 1824 0.000304 7605.80810547 0.836235831632286
11482038 1684 0.000280666666666667 6981.11621094 0.843795637731092
11484205 2077 0.000346166666666667 6591.95214844 0.860185399287709
11486810 784 0.000130666666666667 6116.17626953 0.868852105217341
11493631 25494 0.004249 1101.72863770 0.86493085932829
11495531 15952 0.00265866666666667 1126.44421387 0.79760023515693
11496927 11964 0.001994 1204.24829102 0.826271801052205
11498047 23220 0.00387 1216.34985352 0.862847467460706
11500239 20871 0.0034785 1172.21862793 0.82219436697884
11502427 21784 0.00363066666666667 1067.01354980 0.908887086410195
11505043 1146 0.000191 9742.75000000 0.843093646556069
11506921 1178 0.000196333333333333 9670.50000000 0.826479453659872
11508835 1154 0.000192333333333333 9370.00000000 0.80432342505322
11510677 1211 0.000201833333333333 9407.25000000 0.804819987637108
11512555 1387 0.000231166666666667 9570.50000000 0.776974516918033
11514632 476 7.93333333333333e-05 9722.25000000 0.829219678970686
11515400 694 0.000115666666666667 9273.75000000 0.867598969259316
11516420 155 2.58333333333333e-05 9649.25000000 0.905933350471064
11517144 31803 0.0053005 666.28057861 0.936056551021699
11520238 16275 0.0027125 605.17163086 0.935136580378141
11521716 1415 0.000235833333333333 7688.40820312 0.847372000078232
11523553 1497 0.0002495 7249.21191406 0.84197243529523
11525477 919 0.000153166666666667 6822.28808594 0.859779362938668
11526634 2128 0.000354666666666667 6697.20800781 0.875195095010279
11534440 28011 0.0046685 948.85894775 0.918363218097851
11536306 20846 0.00347433333333333 1026.25659180 0.882024785168067
11538004 30066 0.005011 1070.61755371 0.90063700195059
11540543 25251 0.0042085 1058.26867676 0.891154347259214
11542926 22953 0.0038255 956.87963867 0.890020719827187
11545622 1450 0.000241666666666667 9929.75000000 0.766597778558233
11548054 1242 0.000207 9724.50000000 0.798174357494426
11550127 1146 0.000191 8813.75000000 0.82429339069582
11551790 1814 0.000302333333333333 9326.00000000 0.777347250988341
11554578 1841 0.000306833333333333 9222.75000000 0.814675308188383
11557353 1061 0.000176833333333333 8815.00000000 0.796828647509182
11558930 699 0.0001165 8657.25000000 0.804289263067393
11559981 87 1.45e-05 8551.00000000 0.770581906681847
11560250 472 7.86666666666667e-05 8555.50000000 0.844033854245079
11560961 1355 0.000225833333333333 8151.25000000 0.845507823541605
11565834 20510 0.00341833333333333 1056.94360352 0.900085913588726
11567399 19644 0.003274 1048.83459473 0.880848755129643
11568905 16529 0.00275483333333333 1121.32092285 0.896652049998053
11570291 5251 0.000875166666666667 1149.97631836 0.719465591100366
11571178 29012 0.00483533333333333 1144.74682617 0.86823413913598
11573958 20121 0.0033535 1033.58825684 0.881689198911886
11575915 14232 0.002372 941.82757568 0.901919174235248
11577479 1315 0.000219166666666667 9820.50000000 0.791728648903612
11579611 1170 0.000195 9612.50000000 0.784970495470627
11581493 1216 0.000202666666666667 9752.50000000 0.791472681307555
11583400 1267 0.000211166666666667 9536.00000000 0.815392853269436
11585254 1311 0.0002185 9363.25000000 0.785849529591882
11587141 749 0.000124833333333333 9506.00000000 0.807837960174972
11589964 1298 0.000216333333333333 8783.00000000 0.791864600217127
11591837 1327 0.000221166666666667 8309.00000000 0.791057873340931
11593725 1392 0.000232 7372.16796875 0.81660754672025
11595515 1520 0.000253333333333333 6911.26025391 0.840335325087665
11597392 760 0.000126666666666667 6540.97607422 0.839982380796551
11640116 26866 0.00447766666666667 994.35058594 0.856489479080623
11642158 24401 0.00406683333333333 939.91961670 0.873285187338952
11644292 19279 0.00321316666666667 891.38928223 0.901518921572608
11646039 0 0 800.40594482 0
11646156 22087 0.00368116666666667 804.53997803 0.8788802393172
11648158 16032 0.002672 747.58264160 0.90541135422749
11649539 1156 0.000192666666666667 10383.25000000 0.700555646681326
11651431 612 0.000102 9860.00000000 0.740314228385892
11652413 165 2.75e-05 9633.50000000 0.64268170159834
11652795 457 7.61666666666667e-05 9291.00000000 0.748940863167821
11653641 924 0.000154 9071.75000000 0.788510786352612
11654996 975 0.0001625 8654.25000000 0.790024939150421
11672174 27006 0.004501 946.38562012 0.883075330679762
11674116 21241 0.00354016666666667 958.01031494 0.815362279538934
11675838 24110 0.00401833333333333 1030.76159668 0.844515034930839
11677946 20019 0.0033365 1026.38024902 0.848820020213884
11679849 21091 0.00351516666666667 926.29864502 0.873729752735024
11681771 13572 0.002262 906.84759521 0.894746553212971
11683247 1213 0.000202166666666667 9949.00000000 0.773281322463717
11685190 1269 0.0002115 9753.50000000 0.762130353193506
11687248 1266 0.000211 9591.00000000 0.728976947398478
11689273 1600 0.000266666666666667 9137.00000000 0.700906740032254
11691731 1620 0.00027 9306.75000000 0.759617814010042
11694186 891 0.0001485 8720.25000000 0.785666268065755
11695487 410 6.83333333333333e-05 8410.25000000 0.794449042757243
11734426 8121 0.0013535 1015.86859131 0.85842245980958
11744755 22250 0.00370833333333333 1066.83691406 0.793224915142096
11746566 21127 0.00352116666666667 1094.13195801 0.847157100138679
11748306 21177 0.0035295 1145.80688477 0.866948655859336
11750184 18151 0.00302516666666667 1135.41882324 0.794476191327999
11752066 19289 0.00321483333333333 1068.40930176 0.870296189653745
11753929 12708 0.002118 1011.64630127 0.872661350871024
11756295 1228 0.000204666666666667 9810.50000000 0.825472939588192
11758365 1160 0.000193333333333333 9694.50000000 0.813078849927387
11760256 1185 0.0001975 9625.50000000 0.787623018477167
11762201 937 0.000156166666666667 9930.50000000 0.743749512828354
11763756 973 0.000162166666666667 9592.00000000 0.731228700498886
11765327 926 0.000154333333333333 9660.50000000 0.713545064884639
11766894 997 0.000166166666666667 9481.25000000 0.7416931561259
11768495 853 0.000142166666666667 9131.00000000 0.798724731046448
11770028 1089 0.0001815 8888.50000000 0.773837729018366
11771731 1221 0.0002035 8347.75000000 0.830128185803828
11773479 1439 0.000239833333333333 7467.74804688 0.83374714262068
11775394 1262 0.000210333333333333 7126.25585938 0.835669070527721
11777078 1428 0.000238 6821.81591797 0.835900659738024
11778967 1746 0.000291 6381.20410156 0.852999092211144
11781195 1121 0.000186833333333333 6038.06005859 0.871558856658554
11813588 127 2.11666666666667e-05 991.43560791 0.413289543328106
11813867 27223 0.00453716666666667 963.13360596 0.881788734225654
11815750 23173 0.00386216666666667 1080.91723633 0.809968948999246
11817786 25249 0.00420816666666667 1089.37963867 0.781611949184797
11820268 19485 0.0032475 1081.42956543 0.867691626146061
11822156 17472 0.002912 1007.24725342 0.855879215784228
11824096 700 0.000116666666666667 10014.25000000 0.741480398989722
11825390 1056 0.000176 9898.00000000 0.736178543317742
11827284 1113 0.0001855 9671.50000000 0.713140632055702
11829226 1541 0.000256833333333333 9662.75000000 0.718709096856663
11831800 924 0.000154 9642.50000000 0.721045365691672
11846262 14737 0.00245616666666667 925.85699463 0.883978422948887
11848057 13223 0.00220383333333333 962.60363770 0.844703599116144
